649714,粤F0C01W,教练车,黑底白字,起亚,白,2016-03-26 20:39:28,kk621585,,116.277677_23.611980
561690,粤BF0112,小型汽车,红黑字,大众,白,2017-08-04 13:16:51,kk204708,,112.733810_23.511175
36526,粤A0A020,小型汽车,黑底白字,起亚,黑,2015-08-03 15:51:44,kk155478,,115.885304_22.580934
919694,粤C4OTH1,小型汽车,黑底白字,丰田,白,2017-05-03 18:59:16,kk464551,,115.868133_23.664924
854656,粤DS3222,教练车,黑底白字,斯卡达,红,2017-11-11 22:45:15,kk422908,,116.162667_24.572641
374327,粤CD4K13,小型汽车,蓝底白字,斯卡达,红,2015-11-11 19:01:41,kk74450,,113.641197_23.047978
727355,粤CU1CNY,小型汽车,红黑字,五菱,白,2017-05-01 16:31:18,kk919122,,112.527200_24.378340
694838,粤FZNC3I,小型汽车,黄底黑字,本田,蓝,2016-06-06 08:46:25,kk162492,,112.617928_24.592261
638491,粤A3441M,警用汽车,蓝底白字,五菱,灰,2015-10-17 05:53:08,kk769632,,117.092321_23.129434
287860,粤EZP00T,大型汽车,黄底黑字,丰田,蓝,2015-09-05 21:59:30,kk74299,,113.411141_23.502157
322031,粤HI410G,教练车,黑底白字,起亚,灰,2016-08-06 05:00:45,kk718858,,112.814517_22.723446
630385,粤BJ1BTR,教练车,黑底白字,本田,白,2016-02-04 03:28:28,kk255995,,115.112788_23.657579
247302,粤HS2KB3,大型汽车,黑底白字,丰田,红,2017-02-27 17:42:01,kk830269,,113.351693_24.312865
347332,粤HL10D2,大型汽车,黑底白字,本田,黑,2017-07-26 21:39:13,kk975613,,114.466918_25.478990
360161,粤EWMONV,教练车,黄底黑字,本田,红,2017-04-08 18:31:21,kk714410,,112.987871_24.141671
218866,粤DUS330,大型汽车,黑底白字,本田,白,2015-06-16 11:37:10,kk824346,,115.913185_23.758878
990243,粤G04EW4,大型汽车,红黑字,起亚,红,2016-01-02 21:43:17,kk351226,,115.287499_24.679603
652622,粤C4HUKY,教练车,红黑字,丰田,红,2017-09-27 16:24:34,kk189052,,116.795333_24.814264
584450,粤D024W0,警用汽车,黑底白字,五菱,黑,2016-11-22 03:42:41,kk823102,,116.655368_22.946751
405983,粤EH0442,小型汽车,黑底白字,起亚,红,2016-07-25 14:26:04,kk137418,,116.445101_24.298419
176819,粤EUXIX2,大型汽车,蓝底白字,斯卡达,红,2016-01-11 11:35:55,kk524999,,112.024856_25.370765
593585,粤HM1021,小型汽车,黑底白字,本田,蓝,2017-07-08 14:23:59,kk407188,,116.397946_25.285115
754943,粤B1A24R,小型汽车,黑底白字,五菱,红,2015-04-08 03:07:44,kk668127,,114.367091_22.666766
265192,粤G10YP0,警用汽车,蓝底白字,丰田,蓝,2015-06-21 13:48:20,kk440861,,116.021561_24.509766
933087,粤AR4043,小型汽车,黄底黑字,起亚,灰,2015-03-21 01:58:28,kk143524,,116.031442_23.412872
89095,粤GGX3CB,教练车,红黑字,斯卡达,黑,2016-04-22 00:35:38,kk657270,,115.243048_23.957797
592168,粤ARIA21,小型汽车,蓝底白字,丰田,白,2017-02-26 11:56:49,kk61978,,116.898329_24.501350
926207,粤GTULZE,警用汽车,红黑字,五菱,蓝,2016-02-05 06:56:51,kk401442,,113.845902_24.087065
396747,粤FEJK4C,警用汽车,蓝底白字,丰田,黑,2016-12-27 16:19:47,kk536682,,114.773142_24.612629
329993,粤CT3231,大型汽车,红黑字,丰田,红,2016-08-26 03:38:44,kk264147,,116.060710_24.482456
349189,粤F0V013,大型汽车,红黑字,斯卡达,灰,2015-09-22 00:22:47,kk525030,,114.877084_23.171481
257401,粤DY2GG3,教练车,黑底白字,大众,灰,2015-10-30 08:50:31,kk712546,,115.110881_22.611426
791153,粤DW42CT,教练车,黄底黑字,大众,红,2016-07-26 12:24:49,kk795966,,116.064979_22.735442
525948,粤C0VMK1,大型汽车,黄底黑字,丰田,白,2017-11-11 01:58:50,kk223341,,116.790726_23.024824
512564,粤GDKLOE,警用汽车,蓝底白字,本田,灰,2017-03-10 14:02:22,kk339285,,115.816042_23.615660
802116,粤DW1X3Y,小型汽车,黑底白字,丰田,灰,2016-04-14 22:36:11,kk359831,,114.535942_25.248729
878221,粤F00WW4,小型汽车,红黑字,五菱,红,2017-08-22 20:09:54,kk783299,,112.361396_24.195639
156216,粤G3P2FY,小型汽车,红黑字,丰田,灰,2015-03-09 10:47:23,kk484285,,113.569346_25.134665
132208,粤A2023Y,小型汽车,黑底白字,丰田,红,2017-09-30 10:23:03,kk637268,,113.412738_23.222402
468877,粤G113HE,警用汽车,黑底白字,大众,灰,2015-12-27 15:44:46,kk47037,,113.619975_23.326667
290248,粤E4NPNE,教练车,蓝底白字,本田,红,2015-03-01 14:09:41,kk425009,,115.046093_24.081748
224311,粤CFWJT4,小型汽车,黄底黑字,本田,黑,2015-02-11 09:39:33,kk643709,,115.216760_23.292200
280168,粤HM3034,教练车,黑底白字,本田,蓝,2017-05-06 00:21:16,kk26081,,116.482407_23.878307
475518,粤F24X2A,教练车,蓝底白字,斯卡达,黑,2016-09-25 11:18:57,kk281961,,115.332233_23.039492
240634,粤DZC1D3,小型汽车,黑底白字,五菱,黑,2016-01-11 13:05:09,kk790962,,113.585156_24.703748
16582,粤HLMD0N,警用汽车,蓝底白字,五菱,白,2015-12-21 09:45:53,kk549191,,112.948009_23.329680
138295,粤BZNG4E,教练车,黑底白字,本田,红,2015-03-07 16:09:27,kk246614,,116.082963_24.501119
47210,粤AVU01T,大型汽车,红黑字,斯卡达,白,2016-08-29 16:10:39,kk622573,,116.975163_25.114124
113516,粤D3113Q,大型汽车,黄底黑字,大众,蓝,2015-02-01 06:22:24,kk458850,,116.527597_23.413786
864691,粤ATH200,大型汽车,黑底白字,五菱,白,2016-05-28 21:44:16,kk312854,,114.900014_25.551488
214832,粤H41JB1,大型汽车,红黑字,丰田,蓝,2017-11-22 22:59:45,kk367909,,112.272650_25.449967
368394,粤HF1CWH,小型汽车,黑底白字,本田,黑,2016-11-18 14:58:19,kk583302,,116.028966_22.706621
432301,粤C10104,大型汽车,黄底黑字,大众,黑,2016-02-17 16:52:26,kk663636,,111.445249_25.010454
412004,粤HSLN43,警用汽车,红黑字,起亚,黑,2016-09-16 07:17:20,kk235228,,112.186307_24.832030
189898,粤CO021F,大型汽车,红黑字,本田,蓝,2016-04-26 17:25:11,kk16687,,114.603401_25.379519
288620,粤H340UI,警用汽车,红黑字,起亚,蓝,2016-11-13 09:39:59,kk701472,,114.168080_25.003362
707109,粤FGI014,小型汽车,黑底白字,本田,白,2016-07-07 14:26:54,kk732154,,112.644011_23.416541
883885,粤D10O10,警用汽车,蓝底白字,五菱,白,2017-12-24 14:16:58,kk139266,,115.691819_25.206847
889888,粤AH4A41,教练车,黄底黑字,起亚,红,2017-03-02 11:02:56,kk142023,,113.387942_23.991858
282301,粤C01HZX,教练车,黑底白字,大众,白,2017-01-05 18:13:24,kk263891,,116.487601_24.309246
661123,粤H1D432,大型汽车,黄底黑字,大众,红,2015-05-30 22:23:21,kk302867,,115.966588_22.889009
861893,粤GU0W4P,教练车,黑底白字,本田,黑,2017-02-01 13:27:42,kk614511,,112.547507_22.616037
890776,粤HQRF4U,警用汽车,黑底白字,五菱,蓝,2016-03-30 16:10:40,kk815183,,113.561530_23.211729
162361,粤F2L2NF,警用汽车,蓝底白字,五菱,灰,2017-12-28 15:06:34,kk193608,,117.053769_24.717405
335845,粤FD3000,大型汽车,黑底白字,丰田,白,2015-07-21 03:58:21,kk830780,,111.746926_25.512713
61894,粤DKDQ14,大型汽车,红黑字,五菱,黑,2017-12-01 07:16:24,kk671425,,117.040746_23.069025
250318,粤EXP02N,警用汽车,蓝底白字,五菱,白,2016-11-29 19:43:22,kk564616,,115.621720_25.290322
47796,粤BNDF02,教练车,黑底白字,丰田,白,2017-07-18 17:24:17,kk596810,,115.207960_23.235141
575254,粤A10RYP,小型汽车,蓝底白字,起亚,蓝,2015-04-18 05:10:24,kk877508,,111.486878_25.339267
616071,粤A4IG2J,警用汽车,黑底白字,斯卡达,白,2017-09-06 08:27:14,kk305876,,111.585934_22.982192
869171,粤B23421,大型汽车,黄底黑字,五菱,蓝,2015-11-29 09:18:06,kk746099,,111.771337_23.352945
85141,粤AOBUGQ,小型汽车,蓝底白字,本田,蓝,2017-01-01 10:05:59,kk469889,,112.270825_22.594032
388876,粤EIPR40,小型汽车,蓝底白字,大众,白,2016-06-08 03:18:46,kk686505,,114.205978_22.624873
358841,粤D111PJ,小型汽车,黄底黑字,斯卡达,蓝,2016-05-10 03:58:43,kk473774,,111.750490_24.937843
980912,粤GA04Y0,大型汽车,黄底黑字,五菱,红,2015-03-14 21:21:00,kk448044,,112.074485_24.752041
423843,粤FH4ZX1,教练车,红黑字,起亚,蓝,2016-03-28 21:17:10,kk66660,,115.304215_23.423872
693759,粤E32F13,教练车,红黑字,大众,灰,2015-07-20 18:49:13,kk543445,,116.133092_23.785151
616684,粤H14NFH,教练车,黄底黑字,大众,红,2017-05-15 07:45:28,kk975867,,115.417142_24.585228
270965,粤C0241H,教练车,红黑字,起亚,黑,2017-08-08 16:04:08,kk431958,,114.728606_25.007832
945536,粤BRK1IH,教练车,蓝底白字,起亚,灰,2016-04-21 21:41:20,kk425733,,115.349314_24.192907
935349,粤D24X2Q,小型汽车,蓝底白字,斯卡达,白,2016-09-16 15:02:14,kk421758,,113.386534_22.582394
1876,粤A3F34J,警用汽车,黑底白字,大众,白,2015-01-18 22:46:57,kk752697,,116.762322_23.993716
124436,粤G0A1U3,教练车,红黑字,斯卡达,灰,2017-09-11 01:21:36,kk608057,,112.273514_23.523491
247230,粤ET1UWX,教练车,蓝底白字,丰田,黑,2016-04-02 12:00:56,kk558043,,114.190081_24.429776
87282,粤D02PE3,大型汽车,红黑字,斯卡达,红,2016-04-25 15:58:39,kk413327,,112.452494_23.834770
710121,粤DNG31W,教练车,黑底白字,本田,黑,2015-11-11 13:25:36,kk89705,,116.925491_25.117217
502849,粤CE3L44,大型汽车,黄底黑字,斯卡达,蓝,2017-01-14 14:40:28,kk546040,,113.003619_22.775027
378400,粤DZ2C1C,小型汽车,黄底黑字,大众,红,2017-10-16 01:42:07,kk794541,,113.745021_23.752810
530073,粤EEGGY1,大型汽车,红黑字,本田,红,2015-11-01 12:06:01,kk444337,,115.880137_24.440073
822100,粤A0X1QE,大型汽车,红黑字,斯卡达,灰,2017-11-07 19:32:27,kk232496,,116.559581_22.803145
949796,粤BSI0J3,教练车,黄底黑字,本田,红,2015-03-13 03:15:48,kk521020,,115.382124_24.429688
831983,粤CEFIV3,教练车,蓝底白字,大众,灰,2015-09-01 03:29:45,kk794033,,112.516775_24.181041
308713,粤GAR40B,警用汽车,蓝底白字,大众,白,2016-02-01 10:58:12,kk776287,,115.775014_24.962491
108921,粤HS3200,大型汽车,黑底白字,本田,蓝,2016-06-27 18:09:37,kk912266,,116.920209_22.758650
225485,粤BFZ23H,小型汽车,蓝底白字,五菱,白,2017-12-25 06:29:52,kk594606,,115.430200_23.887742
289283,粤HWP13W,大型汽车,黑底白字,斯卡达,白,2015-09-01 14:00:28,kk711181,,112.061471_25.262833
269180,粤D4334Z,教练车,红黑字,大众,黑,2017-07-05 10:58:52,kk792144,,115.824509_25.441523
841474,粤A01EQ4,大型汽车,黄底黑字,丰田,白,2017-03-14 09:03:47,kk281369,,114.683875_23.184572
70200,粤AWN00B,警用汽车,黑底白字,丰田,蓝,2016-10-17 07:31:09,kk231145,,114.509562_22.680911
618780,粤B040W3,小型汽车,黑底白字,丰田,白,2016-01-12 19:44:46,kk24656,,112.744099_25.475953
573845,粤DEZ334,警用汽车,蓝底白字,本田,白,2015-05-02 03:04:27,kk567672,,113.730161_24.856314
103693,粤AXN2KM,大型汽车,黑底白字,五菱,灰,2016-10-04 04:52:18,kk759060,,111.228863_24.356407
596668,粤H0UU41,教练车,蓝底白字,大众,灰,2015-10-15 22:33:53,kk949122,,112.688594_24.345526
628846,粤F12CFU,大型汽车,红黑字,五菱,灰,2016-11-30 17:41:23,kk525455,,113.589725_25.414475
95792,粤G0I233,教练车,红黑字,丰田,灰,2016-05-19 22:14:12,kk727904,,112.172030_22.750536
109731,粤D2S30S,小型汽车,黄底黑字,五菱,蓝,2017-02-13 15:53:51,kk287380,,115.645114_22.801130
811325,粤G4D301,警用汽车,红黑字,大众,白,2016-07-02 00:34:01,kk507712,,114.349732_24.234451
74365,粤CNMD1B,大型汽车,黑底白字,本田,黑,2015-10-05 09:32:51,kk965365,,113.268580_25.288176
192043,粤BDB4UT,小型汽车,红黑字,斯卡达,红,2017-08-06 05:37:46,kk88772,,113.875644_24.512687
25029,粤DP0T01,大型汽车,黄底黑字,斯卡达,红,2016-09-10 11:44:24,kk497205,,114.815387_24.451824
764495,粤G241K4,警用汽车,蓝底白字,起亚,红,2015-04-07 11:54:05,kk128491,,113.456472_24.660005
417268,粤DD3UBV,小型汽车,黑底白字,本田,灰,2017-04-27 04:03:09,kk865586,,115.176999_24.208775
355684,粤B0U3OD,教练车,蓝底白字,五菱,黑,2015-12-15 04:38:42,kk583899,,115.591352_24.899073
791298,粤CG443G,教练车,黑底白字,起亚,灰,2017-04-10 06:07:31,kk284446,,114.236454_24.459770
829476,粤CXVX41,大型汽车,黑底白字,本田,灰,2015-06-04 19:36:57,kk252302,,114.757339_23.047525
840961,粤G22I02,小型汽车,黑底白字,起亚,红,2017-05-15 02:48:34,kk985516,,115.880439_22.757865
246906,粤BNHUZ1,小型汽车,蓝底白字,起亚,黑,2015-07-23 17:55:06,kk976541,,115.795901_25.109541
455413,粤E33HP2,大型汽车,黄底黑字,斯卡达,红,2016-11-30 13:06:16,kk296407,,116.291945_23.922739
610524,粤G01H23,教练车,红黑字,本田,蓝,2016-09-10 04:59:04,kk331276,,116.877706_25.419914
18670,粤EAB1ZZ,教练车,黑底白字,五菱,红,2017-02-29 12:34:59,kk951684,,115.424137_24.351943
602946,粤A032XX,大型汽车,蓝底白字,五菱,灰,2015-01-21 13:52:04,kk856689,,115.382486_25.116157
502200,粤D4OO21,大型汽车,黑底白字,斯卡达,灰,2016-03-06 07:26:50,kk828304,,115.949868_25.229682
979756,粤H14T04,大型汽车,蓝底白字,丰田,黑,2015-05-21 14:34:55,kk156016,,113.576788_23.923633
135686,粤D4LMDD,小型汽车,红黑字,丰田,红,2016-02-13 01:22:16,kk546846,,116.929774_24.940481
526933,粤G024RC,大型汽车,黄底黑字,大众,灰,2017-09-22 03:48:48,kk423326,,114.301246_22.637038
691142,粤EB4SF0,警用汽车,黄底黑字,五菱,灰,2017-12-27 21:08:20,kk629931,,116.846779_25.455089
742943,粤G0ULX3,小型汽车,黑底白字,大众,红,2017-04-12 11:48:54,kk217927,,116.131766_23.603560
665521,粤AEC30Y,警用汽车,蓝底白字,丰田,灰,2017-11-11 15:28:21,kk159232,,112.516205_25.418953
655650,粤EPU30Q,大型汽车,黄底黑字,起亚,白,2016-05-14 18:20:04,kk551840,,113.036086_23.239931
896981,粤FH20I0,小型汽车,蓝底白字,五菱,黑,2017-01-19 08:08:17,kk122493,,111.481270_24.246546
434226,粤H224WX,教练车,蓝底白字,丰田,红,2016-11-29 18:18:01,kk606710,,116.876012_24.250072
399965,粤BO2QN2,教练车,蓝底白字,五菱,黑,2015-06-17 22:25:39,kk891952,,111.821563_23.405702
706186,粤EL2PEG,教练车,黑底白字,五菱,蓝,2015-06-18 19:45:50,kk646595,,115.955869_24.203878
454236,粤G0J1Z0,小型汽车,红黑字,本田,黑,2015-11-06 06:28:38,kk525583,,111.413750_23.782489
739728,粤E04A41,大型汽车,黄底黑字,五菱,红,2017-11-01 12:44:14,kk943009,,115.331957_24.587400
233055,粤A13L3J,大型汽车,蓝底白字,斯卡达,白,2016-08-06 04:07:35,kk832557,,115.381917_24.744040
901513,粤A340U1,小型汽车,红黑字,本田,红,2015-10-22 03:52:32,kk778653,,115.806226_24.459288
505618,粤FLV0C1,大型汽车,红黑字,斯卡达,白,2016-04-01 01:22:36,kk394328,,111.955905_25.284760
